"","tagname","longitude","latitude","datecollected","yearcollected","monthcollected","daycollected","julianday","timeofday","receiver_group"
"881","A69-9001-17767",-76.4298,34.49297,"2022-11-21 21:09:20",2022,11,21,325,21.1555555555556,"RSTSNCA"
"882","A69-9001-17767",-76.4298,34.49297,"2022-11-21 21:12:18",2022,11,21,325,21.205,"RSTSNCA"
"883","A69-9001-17767",-76.4298,34.49297,"2022-11-21 21:15:09",2022,11,21,325,21.2525,"RSTSNCA"
"884","A69-9001-17767",-76.4298,34.49297,"2022-11-21 21:19:52",2022,11,21,325,21.3311111111111,"RSTSNCA"
"885","A69-9001-17767",-76.4298,34.49297,"2022-11-21 21:21:01",2022,11,21,325,21.3502777777778,"RSTSNCA"
"886","A69-9001-17767",-76.4298,34.49297,"2022-11-21 21:22:15",2022,11,21,325,21.3708333333333,"RSTSNCA"
"887","A69-9001-17767",-76.4298,34.49297,"2022-11-21 21:23:37",2022,11,21,325,21.3936111111111,"RSTSNCA"
"888","A69-9001-17767",-76.4298,34.49297,"2022-11-21 21:27:28",2022,11,21,325,21.4577777777778,"RSTSNCA"
"889","A69-9001-17767",-76.4298,34.49297,"2022-11-21 21:28:47",2022,11,21,325,21.4797222222222,"RSTSNCA"
"890","A69-9001-17767",-76.4298,34.49297,"2022-11-21 21:30:21",2022,11,21,325,21.5058333333333,"RSTSNCA"
"891","A69-9001-17767",-76.4298,34.49297,"2022-11-21 21:32:24",2022,11,21,325,21.54,"RSTSNCA"
"892","A69-9001-17767",-76.4298,34.49297,"2022-11-21 21:35:24",2022,11,21,325,21.59,"RSTSNCA"
"893","A69-9001-17767",-76.4298,34.49297,"2022-11-21 21:43:35",2022,11,21,325,21.7263888888889,"RSTSNCA"
"894","A69-9001-17767",-76.4298,34.49297,"2022-11-21 21:45:27",2022,11,21,325,21.7575,"RSTSNCA"
"895","A69-9001-17767",-76.4298,34.49297,"2022-11-21 21:48:05",2022,11,21,325,21.8013888888889,"RSTSNCA"
"896","A69-9001-17767",-76.4298,34.49297,"2022-11-21 21:50:18",2022,11,21,325,21.8383333333333,"RSTSNCA"
"897","A69-9001-17767",-76.4298,34.49297,"2022-11-21 21:51:37",2022,11,21,325,21.8602777777778,"RSTSNCA"
"898","A69-9001-17767",-76.4298,34.49297,"2022-11-21 21:53:11",2022,11,21,325,21.8863888888889,"RSTSNCA"
"899","A69-9001-17767",-76.4298,34.49297,"2022-11-21 21:55:13",2022,11,21,325,21.9202777777778,"RSTSNCA"
"900","A69-9001-17767",-76.4298,34.49297,"2022-11-21 22:01:09",2022,11,21,325,22.0191666666667,"RSTSNCA"
"901","A69-9001-17767",-76.4298,34.49297,"2022-11-21 22:03:55",2022,11,21,325,22.0652777777778,"RSTSNCA"
"902","A69-9001-17767",-76.4298,34.49297,"2022-11-21 22:06:22",2022,11,21,325,22.1061111111111,"RSTSNCA"
"903","A69-9001-17767",-76.4298,34.49297,"2022-11-21 22:10:45",2022,11,21,325,22.1791666666667,"RSTSNCA"
"904","A69-9001-17767",-76.4298,34.49297,"2022-11-21 22:12:49",2022,11,21,325,22.2136111111111,"RSTSNCA"
"905","A69-9001-17767",-76.4298,34.49297,"2022-11-21 22:29:16",2022,11,21,325,22.4877777777778,"RSTSNCA"
"906","A69-9001-17767",-76.4298,34.49297,"2022-11-21 22:46:42",2022,11,21,325,22.7783333333333,"RSTSNCA"
"907","A69-9001-17767",-76.4298,34.49297,"2022-11-21 22:51:38",2022,11,21,325,22.8605555555556,"RSTSNCA"
"908","A69-9001-17767",-76.4298,34.49297,"2022-11-21 22:54:52",2022,11,21,325,22.9144444444444,"RSTSNCA"
"909","A69-9001-17767",-76.4298,34.49297,"2022-11-29 11:06:59",2022,11,29,333,11.1163888888889,"RSTSNCA"
"910","A69-9001-17767",-76.4298,34.49297,"2022-11-29 11:14:39",2022,11,29,333,11.2441666666667,"RSTSNCA"
"911","A69-9001-17767",-76.4298,34.49297,"2022-11-29 11:21:09",2022,11,29,333,11.3525,"RSTSNCA"
"912","A69-9001-17767",-76.4298,34.49297,"2022-11-29 11:36:53",2022,11,29,333,11.6147222222222,"RSTSNCA"
